TRAIN EPOCH 1/50, ITER 63/147, LOSS 1.191
TRAIN EPOCH 1/50, ITER 64/147, LOSS 1.188
TRAIN EPOCH 1/50, ITER 65/147, LOSS 1.185
TRAIN EPOCH 1/50, ITER 66/147, LOSS 1.183
TRAIN EPOCH 1/50, ITER 67/147, LOSS 1.181
TRAIN EPOCH 1/50, ITER 68/147, LOSS 1.181
TRAIN EPOCH 1/50, ITER 69/147, LOSS 1.181
TRAIN EPOCH 1/50, ITER 70/147, LOSS 1.177
TRAIN EPOCH 1/50, ITER 71/147, LOSS 1.175
TRAIN EPOCH 1/50, ITER 72/147, LOSS 1.174
TRAIN EPOCH 1/50, ITER 73/147, LOSS 1.172
TRAIN EPOCH 1/50, ITER 74/147, LOSS 1.171
TRAIN EPOCH 1/50, ITER 75/147, LOSS 1.169
TRAIN EPOCH 1/50, ITER 76/147, LOSS 1.168
TRAIN EPOCH 1/50, ITER 77/147, LOSS 1.166
TRAIN EPOCH 1/50, ITER 78/147, LOSS 1.165
TRAIN EPOCH 1/50, ITER 79/147, LOSS 1.164
TRAIN EPOCH 1/50, ITER 80/147, LOSS 1.162
TRAIN EPOCH 1/50, ITER 81/147, LOSS 1.161
TRAIN EPOCH 1/50, ITER 82/147, LOSS 1.157
TRAIN EPOCH 1/50, ITER 83/147, LOSS 1.155
TRAIN EPOCH 1/50, ITER 84/147, LOSS 1.153
TRAIN EPOCH 1/50, ITER 85/147, LOSS 1.152
TRAIN EPOCH 1/50, ITER 86/147, LOSS 1.151
TRAIN EPOCH 1/50, ITER 87/147, LOSS 1.150
TRAIN EPOCH 1/50, ITER 88/147, LOSS 1.148
TRAIN EPOCH 1/50, ITER 89/147, LOSS 1.146
TRAIN EPOCH 1/50, ITER 90/147, LOSS 1.145
TRAIN EPOCH 1/50, ITER 91/147, LOSS 1.144
TRAIN EPOCH 1/50, ITER 92/147, LOSS 1.144
TRAIN EPOCH 1/50, ITER 93/147, LOSS 1.142
TRAIN EPOCH 1/50, ITER 94/147, LOSS 1.141
TRAIN EPOCH 1/50, ITER 95/147, LOSS 1.139
TRAIN EPOCH 1/50, ITER 96/147, LOSS 1.138
TRAIN EPOCH 1/50, ITER 97/147, LOSS 1.137
TRAIN EPOCH 1/50, ITER 98/147, LOSS 1.135
TRAIN EPOCH 1/50, ITER 99/147, LOSS 1.133
TRAIN EPOCH 1/50, ITER 100/147, LOSS 1.132
TRAIN EPOCH 1/50, ITER 101/147, LOSS 1.131
TRAIN EPOCH 1/50, ITER 102/147, LOSS 1.129
TRAIN EPOCH 1/50, ITER 103/147, LOSS 1.128
TRAIN EPOCH 1/50, ITER 104/147, LOSS 1.128
TRAIN EPOCH 1/50, ITER 105/147, LOSS 1.126
TRAIN EPOCH 1/50, ITER 106/147, LOSS 1.125
TRAIN EPOCH 1/50, ITER 107/147, LOSS 1.124
TRAIN EPOCH 1/50, ITER 108/147, LOSS 1.123
TRAIN EPOCH 1/50, ITER 109/147, LOSS 1.123
TRAIN EPOCH 1/50, ITER 110/147, LOSS 1.121
TRAIN EPOCH 1/50, ITER 111/147, LOSS 1.119
TRAIN EPOCH 1/50, ITER 112/147, LOSS 1.118
TRAIN EPOCH 1/50, ITER 113/147, LOSS 1.118
TRAIN EPOCH 1/50, ITER 114/147, LOSS 1.117
TRAIN EPOCH 1/50, ITER 115/147, LOSS 1.116
TRAIN EPOCH 1/50, ITER 116/147, LOSS 1.115
TRAIN EPOCH 1/50, ITER 117/147, LOSS 1.112
TRAIN EPOCH 1/50, ITER 118/147, LOSS 1.111
TRAIN EPOCH 1/50, ITER 119/147, LOSS 1.110
TRAIN EPOCH 1/50, ITER 120/147, LOSS 1.108
TRAIN EPOCH 1/50, ITER 121/147, LOSS 1.106
TRAIN EPOCH 1/50, ITER 122/147, LOSS 1.103
TRAIN EPOCH 1/50, ITER 123/147, LOSS 1.101
TRAIN EPOCH 1/50, ITER 124/147, LOSS 1.097
TRAIN EPOCH 1/50, ITER 125/147, LOSS 1.095
TRAIN EPOCH 1/50, ITER 126/147, LOSS 1.092
TRAIN EPOCH 1/50, ITER 127/147, LOSS 1.091
TRAIN EPOCH 1/50, ITER 128/147, LOSS 1.088
TRAIN EPOCH 1/50, ITER 129/147, LOSS 1.085
TRAIN EPOCH 1/50, ITER 130/147, LOSS 1.082
TRAIN EPOCH 1/50, ITER 131/147, LOSS 1.080
TRAIN EPOCH 1/50, ITER 132/147, LOSS 1.077
TRAIN EPOCH 1/50, ITER 133/147, LOSS 1.074
TRAIN EPOCH 1/50, ITER 134/147, LOSS 1.070
TRAIN EPOCH 1/50, ITER 135/147, LOSS 1.067
